grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per	olaph_llm	byt5	olaph_llm_per	byt5_per
Bassaleg	bæsælɛɡ	bæsəlɛɡ	bæseɪləɡ	bæsələɡ	compound	bassa|leg	0.14285714285714285	0.375	0.2857142857142857	bæsəliɡ	bæsəlɛɡ	0.2857142857142857	0.14285714285714285
Batesian	beɪtsiən	beɪtsiən	beɪtiʒən	beɪtɛʃən	compound	bates|ian	0.0	0.25	0.25	beɪsiən	bətiʒən	0.14285714285714285	0.5714285714285714
Batken	bætkɛn	bætkɛn	bætkən	bætkən	compound	bat|ken	0.0	0.16666666666666666	0.16666666666666666	bætkən	bætkən	0.16666666666666666	0.16666666666666666
Battlefielder	bætəlfiːldɚ	bætəlfildɜ	bæɾəlfildɚ	bætləfildɚ	compound	battlefield|er	0.1	0.1	0.2	bætəlfildə	bætəlfildɝ	0.1	0.1
Baybayin	baɪbajin	beɪbeɪɪn	beɪbeɪɪn	beɪbeɪən	compound	bay|bay|in	0.5	0.5	0.5	bəbaɪɪn	beɪbeɪɪn	0.5714285714285714	0.5
Bazhong	bɑːdʒɒŋ	bæzhɒŋ	bæʒɑŋ	bæzɑŋ	compound	baz|hong	0.5	0.6	0.8	bɑʒɒŋ	bæzhɔŋ	0.2	0.6666666666666666
Beaconsfield	biːkənzfiːld	bikənzfild	bikənsfild	bikənsfild	compound	beacons|field	0.0	0.1	0.1	bikənzfild	bikənsfild	0.0	0.1
Beeb	biːb	bib	bib	bib	compound	bee|b	0.0	0.0	0.0	bib	bib	0.0	0.0
Beej	biːdʒ	bidʒ	bidʒ	bi	compound	bee|j	0.0	0.0	1.0	bɪd͡ʒ	bidʒ	0.4	0.0
Bei'an	beɪɑn	biiən	beɪən	biən	compound	be|ian	0.6	0.2	0.75	beɪɑn	baɪən	0.0	0.4
Bellburns	bɛlbɝnz	bɛlbɜnz	bɛlbɜnz	bɛlbɚnz	compound	bell|burns	0.14285714285714285	0.14285714285714285	0.14285714285714285	bɛlbɜɹnz	bɛlbɝnz	0.25	0.0
Belleoram	bəlɔːɹəm	bɛlɔɹəm	bɛlɪoɹæm	bɛlɚɹəm	compound	belle|oram	0.14285714285714285	0.5	0.2857142857142857	bɛləɹəm	bɛliɝæm	0.2857142857142857	0.5714285714285714
Belogorovka	bɪləɡɔːɹəfkə	bɛləʊɡəʊɹəʊvkə	bᵻlɑɡoɹɑvkə	bɛləɡɚɑvkə	compound	belo|go|ro|vka	0.42857142857142855	0.45454545454545453	0.5	bɛləɡəɹəfkə	bɪlɑɡɝɑvkə	0.18181818181818182	0.5
Belorussianism	bɛləɹʌʃənɪzəm	bɛləʊɹʌʃənɪzəm	bᵻloɹənɪzəm	bɛlɔɹəsiənɪzəm	compound	belorussian|ism	0.07142857142857142	0.36363636363636365	0.2857142857142857	bɪlɒɹʌʃiənɪzəm	bɛlɝəʃənɪzəm	0.21428571428571427	0.25
Benadryl	bɛnədɹɪl	bɛnədɹaɪl	bɛnədɹɪl	bɛnədɹil	compound	bena|dry|l	0.1111111111111111	0.0	0.125	bɛnədɹaɪl	bɛnədɹɪl	0.1111111111111111	0.0
Benbecula	bɛnbɛkjʊlə	bɛnbɛkjulə	bɛnbɛkjʊlə	bɛnbɪkjələ	compound	ben|bec|ula	0.1	0.0	0.2	bɛnbɛkjʊlə	bɛnbəkjulə	0.0	0.2
Bendemeer	bɛndəmɪɚ	bɛndəmeə	bɛndɪmɪɹ	bɛndɪmɚ	compound	bend|em|eer	0.25	0.25	0.2857142857142857	bɛndəmɪəɹ	bɛndɪmɪɹ	0.2222222222222222	0.25
Benjaminite	bɛndʒəmɪnaɪt	bɛndʒəmɪnaɪt	bɛndʒəmɪnaɪt	bɛndʒəmɪnɪt	compound	benjamin|ite	0.0	0.0	0.09090909090909091	bɛnd͡ʒɪnaɪt	bɛndʒæmənaɪt	0.2727272727272727	0.16666666666666666
Benjamite	bɛndʒəmaɪt	bɛndʒəmaɪt	bɛndʒəmaɪt	bɛndʒəmɪt	compound	benja|mite	0.0	0.0	0.1111111111111111	bɛnd͡ʒəmaɪt	bɛndʒəmaɪt	0.09090909090909091	0.0
Berden	bɜːɹdən	bɜɹdɛn	bɜdən	bɚdən	compound	ber|den	0.16666666666666666	0.2	0.4	bɜɹdən	bɝdən	0.0	0.4
Berkhamsted	bɜːɹkəmstɛd	bɜkhæmztɛd	bɜkhæmstᵻd	bɚkhæmstɪd	compound	berk|hams|ted	0.4	0.4	0.5	bəɹkəmɛstɪd	bɝkhæmstɪd	0.2727272727272727	0.5
Berytus	bɛɹɪtəs	bɜɹjtəs	bɜɹɪɾəs	bɚitəs	compound	ber|y|tus	0.2857142857142857	0.2857142857142857	0.5	bəɹɪtəs	bɛɹɪtəs	0.14285714285714285	0.0
Bethan	bɛθən	bɛθən	bɛθən	bɛθən	compound	beth|an	0.0	0.0	0.0	bɛθən	bɛθən	0.0	0.0
Bethphage	bɛθfeɪdʒ	bɛθfeɪdʒ	bɛθfɪdʒ	bɛθfɪdʒ	compound	beth|phage	0.0	0.14285714285714285	0.14285714285714285	bɛθfeɪd͡ʒ	bɛθfɪdʒ	0.1111111111111111	0.14285714285714285
Beyhive	biːhaɪv	beɪhaɪv	beɪhaɪv	baɪhaɪv	compound	bey|hive	0.2857142857142857	0.2857142857142857	0.2857142857142857	beɪhaɪv	beɪhaɪv	0.2857142857142857	0.2857142857142857
Bidencare	baɪdənkɛɚ	baɪdənkeə	baɪdɛŋkɛɹ	baɪdɪŋkɑɹ	compound	biden|care	0.2222222222222222	0.3333333333333333	0.4444444444444444	baɪdənkɛəɹ	baɪdənkɛɹ	0.2	0.1111111111111111
Biełaruś	bɛlɑɹus	bɛlɑɹus	bilɑɹɹəs	biɑɹu	compound	[]	0.0	0.375	0.6	bɪəɹuʃ	bɪwɑɹuɕ	0.6666666666666666	0.42857142857142855
Binhai	bɪnhaɪ	bɪnhaɪ	bɪnhaɪ	bɪnheɪ	compound	bin|hai	0.0	0.0	0.16666666666666666	bɪnhaɪ	bɪnhaɪ	0.0	0.0
Binjai	biːndʒaɪ	bɪndʒaɪ	bɪndʒaɪ	bɪndʒeɪ	compound	bin|jai	0.14285714285714285	0.14285714285714285	0.2857142857142857	bɪnd͡ʒaɪ	bɪndʒaɪ	0.25	0.14285714285714285
Binkie	bɪŋki	bɪŋki	bɪŋki	bɪŋki	compound	bink|ie	0.0	0.0	0.0	bɪŋki	bɪŋki	0.0	0.0
Binks	bɪŋks	bɪŋks	bɪŋks	bɪŋks	compound	bink|s	0.0	0.0	0.0	bɪŋks	bɪŋks	0.0	0.0
Biscay	bɪskeɪ	bɪskeɪ	bɪskeɪ	bɪskeɪ	compound	bis|cay	0.0	0.0	0.0	bɪskeɪ	bɪskeɪ	0.0	0.0
Bischofswerda	bɪʃɔfsvɛɹdə	bɪʃəfswɜɹdə	baɪskɑfswɚdə	bɪʃəfswɚdə	compound	bischof|swerd|a	0.2727272727272727	0.5833333333333334	0.4	bɪʃəʊfsvɚdə	bɪʃɔfswɝdə	0.36363636363636365	0.3
Bishan	biːʃɑːn	bɪʃən	bɪʃən	bɪʃən	compound	bish|an	0.4	0.4	0.4	bɪʃən	bɪʃən	0.4	0.4
Bizerte	bɪzɝt	bɪzɝt	bɪzɚt	baɪzɚt	compound	biz|erte	0.0	0.2	0.3333333333333333	bɪzɜɹt	bɪzɝt	0.3333333333333333	0.0
Blithedale	blaɪθdeɪl	blaɪðdeɪl	blaɪðdeɪl	blɪðɪdəl	compound	blithe|dale	0.1111111111111111	0.1111111111111111	0.625	blaɪðdeɪl	blɪθədeɪl	0.1111111111111111	0.2222222222222222
Bloomsday	bluːmzdeɪ	blumzdeɪ	blumsdeɪ	blumzdeɪ	compound	blooms|day	0.0	0.125	0.0	blʌmsdeɪ	blumzdeɪ	0.25	0.0
Bluebeardesque	bluːbɪɹdɛsk	blubiɹdɛsk	blubɪɹdɛsk	blubɛɹdɪsk	compound	bluebeard|esque	0.1	0.0	0.2	blʊbɪɹdɛsk	blubɝdɛsk	0.1	0.2222222222222222
Blyton	blaɪtən	blaɪtən	blaɪtən	blaɪtən	compound	bly|ton	0.0	0.0	0.0	blaɪtən	blaɪtən	0.0	0.0
Bo'ness	boʊnɛs	bəʊnzs	bɑnəs	bəʊznɪs	compound	bones|s	0.16666666666666666	0.6	0.2857142857142857	bəʊnɛs	bəʊnəs	0.0	0.16666666666666666
Boadicea	bəʊədɪsiːə	bəʊədaɪsə	bəʊdaɪsiə	bəʊdɪsə	compound	boa|dice|a	0.2222222222222222	0.2222222222222222	0.2857142857142857	bəʊədisə	bəʊædɪʃə	0.25	0.375
Bodhipathapradīpa	bəʊdɪpɑːtəpɹədiːpə	bəʊdɪpɑtəpɹədipə	bɑdhɪpæθəpɹædɪpə	bɑdɪpəθəpɹədpə	compound	[]	0.0	0.4375	0.35714285714285715	bɒdɪpəθæpɹədɪpə	bɑdipəθæpɹədipə	0.4	0.4
Bodrum	bəʊdɹʊm	bɒdɹʌm	bɑdɹəm	bɑdɹəm	compound	bod|rum	0.5	0.5	0.5	bɒdɹəm	bɑdɹəm	0.5	0.5
Bonavista	boʊnəvɪstə	bəʊnəvɪstə	bɑnəvɪstə	bəʊnəvɪstə	compound	bona|vista	0.0	0.2222222222222222	0.0	bənəvɪstə	bəʊnəvɪstə	0.1111111111111111	0.0
Bonbright	bɔnbɹaɪt	bɑnbɹaɪt	bɑnbɹaɪt	bɑnbɹaɪt	compound	bon|bright	0.125	0.125	0.125	bɒnbɹaɪt	bɑnbɹaɪt	0.125	0.125
Borikén	boʊɹikɛn	bəʊɹikɛn	boɹɪkeɪn	bɔɹɪkən	compound	[]	0.0	0.625	0.5714285714285714	bəɹɪkɛn	bɔɹɪkən	0.2857142857142857	0.5714285714285714
Borki	bɔɹkɪ	bɔɹkaɪ	boɹki	bɔɹki	compound	bork|i	0.16666666666666666	0.4	0.2	bɔɹkɪ	bɔɹki	0.0	0.2
Bosniac	bɒznɪæk	bɑzniək	bɑsniæk	bɑsniək	compound	bosnia|c	0.42857142857142855	0.42857142857142855	0.5714285714285714	bəʊzniæk	bɑzniæk	0.375	0.2857142857142857
Botwood	bɒtwʊd	bɔtwʊd	bɑtwʊd	bɑtwʊd	compound	bot|wood	0.16666666666666666	0.16666666666666666	0.16666666666666666	bɒtwʊd	bɑtwʊd	0.0	0.16666666666666666
Boudica	bəʊdɪkə	bədeɪə	budɪkə	bədɪkə	compound	boud|ic|a	0.5	0.3333333333333333	0.16666666666666666	bədɪkə	budikə	0.16666666666666666	0.5
Brackenridge	bɹækənɹɪdʒ	bɹækənɹɪdʒ	bɹækənɹɪdʒ	bɹækɛnɹɪdʒ	compound	bracken|ridge	0.0	0.0	0.1	bɹækənɹɪd͡ʒ	bɹækənɹɪdʒ	0.09090909090909091	0.0
Brangelina	bɹændʒəlinə	bɹæŋɪlinə	bɹeɪndʒɪlinə	bɹændʒəlinə	compound	brang|elina	0.4444444444444444	0.25	0.0	bɹæŋɡɛlɪnə	bɹæŋɡəlinə	0.5	0.3
Breage	bɹeɪɡ	bɹiɪd	bɹidʒ	bɹidʒ	compound	brea|ge	0.4	0.6	0.6	bɹidʒ	bɹidʒ	0.6	0.6
Brega	bɹeɪɡə	bɹiɡə	bɹɛɡə	bɹiɡə	compound	b|rega	0.4	0.4	0.4	bɹɛɡə	bɹeɪɡə	0.4	0.0
Bremain	bɹɪmeɪn	bɹɛmeɪn	bɹɛmeɪn	bɹɛmeɪn	compound	brem|ain	0.14285714285714285	0.14285714285714285	0.14285714285714285	bɹɪmeɪn	bɹimeɪn	0.0	0.14285714285714285
Brewin	bɹuːɪn	bɹuɪn	bɹuɪn	bɹuɪn	compound	brew|in	0.0	0.0	0.0	bɹuɪn	bɹuɪn	0.0	0.0
Bri	bɹiː	bɹi	bɹaɪ	bɹi	compound	b|ri	0.0	0.5	0.0	bɹi	bɹaɪ	0.0	0.5
Bri'ish	bɹɪʔɪʃ	bɹiɪʃ	bɹɪɪʃ	bɹaɪzʃ	compound	b|ri|ish	0.2	0.0	0.3333333333333333	bɹiɪʃ	bɹaɪɪʃ	0.2	0.16666666666666666
Bridlington	bɹɪdlɪŋtən	bɹaɪdlɪŋtən	bɹaɪdlɪŋtən	bɹɪdlɪŋtən	compound	bridling|ton	0.09090909090909091	0.09090909090909091	0.0	bɹaɪdlɪŋtən	bɹɪdlɪŋtən	0.09090909090909091	0.0
Brissie	bɹɪzi	bɹɪsi	bɹɪsi	bɹɪsi	compound	briss|ie	0.2	0.2	0.2	bɹɪsi	bɹɪsi	0.2	0.2
Brisvegan	bɹɪzveɪɡən	bɹɪsviɡən	bɹɪsvɛɡən	bɹɪsvəɡən	compound	bris|vegan	0.3333333333333333	0.3333333333333333	0.3333333333333333	bɹɪsveɪɡən	bɹɪsvɪɡən	0.1	0.2222222222222222
Brisvegas	bɹɪzveɪɡəs	bɹɪsveɪɡəs	bɹɪsvɛɡəz	bɹɪsvəɡəz	compound	bris|vegas	0.1	0.4444444444444444	0.4444444444444444	bɹɪsveɪɡəs	bɹɪsveɪɡəz	0.1	0.2
Brokenhead	bɹoʊkənhɛd	bɹəʊkənhɛd	bɹəʊkənhɛd	bɹəʊkənhəd	compound	broken|head	0.0	0.0	0.1	bɹəʊkənhɛd	bɹəʊkənhɛd	0.0	0.0
Brokskat	bɹɒkskæt	bɹɑkskæt	bɹɑkskæt	bɹɑkskət	compound	brok|skat	0.125	0.125	0.25	bɹɒskæt	bɹɑkskæt	0.14285714285714285	0.125
Bromford	bɹɒmfəɹd	bɹɑmfɔd	bɹɑmfɚd	bɹɑmfɚd	compound	brom|ford	0.42857142857142855	0.42857142857142855	0.42857142857142855	bɹɒmfəɹd	bɹɑmfɝd	0.0	0.42857142857142855
Brulé	bɹuːleɪ	bɹuleɪ	bɹuleɪ	bɹʌl	compound	[]	0.0	0.0	0.75	bɹuleɪ	bɹuleɪ	0.0	0.0
Brunellian	bɹuːnɛliən	bɹunɛliən	bɹʌnɛliən	bɹʌnɛliən	compound	brunelli|an	0.0	0.1111111111111111	0.1111111111111111	bɹʌnɪliən	bɹunɛliən	0.2222222222222222	0.0
Brăila	bɹəiːlə	bɹəilə	bɹeɪlə	bɹilə	compound	[]	0.0	0.3333333333333333	0.2	bɹaɪlə	bɹəilə	0.3333333333333333	0.0
Bucha	buːtʃə	bətʃə	bʌtʃə	bʌtʃə	compound	buch|a	0.2	0.2	0.2	bʌt͡ʃə	butʃə	0.3333333333333333	0.0
Bukhara	bukɑːɹə	bukhɛɹə	bʌkɑɹɹə	bʌkhɑɹə	compound	bu|k|hara	0.2857142857142857	0.2857142857142857	0.2857142857142857	bukhɛɹə	bukɑɹə	0.2857142857142857	0.0
Bullmastiff	bʊlmæstɪf	bʊlmɑstɪf	bʊlməstɪf	bʊlməstɪf	compound	bull|mastiff	0.1111111111111111	0.1111111111111111	0.1111111111111111	bʊlmæstɪf	bʊlmæstɪf	0.0	0.0
Bullo	bʊləʊ	bʊləʊ	bʊləʊ	bʌləʊ	compound	bull|o	0.0	0.0	0.2	bʊləʊ	bʊləʊ	0.0	0.0
Bunbury	bʌnbəɹɪ	bʌnbɛɹi	bʌnbɛɹi	bʌnbɚi	compound	bun|bury	0.2857142857142857	0.2857142857142857	0.5	bʌnbəɹɪ	bənbɛɹi	0.0	0.42857142857142855
Burnmouth	bɜːɹnməθ	bɜnməθ	bɜnməθ	bɚnməθ	compound	burn|mouth	0.16666666666666666	0.16666666666666666	0.3333333333333333	bɜɹnməθ	bɝnməθ	0.0	0.3333333333333333
Byelorussian	bjɛləɹʌʃən	bɛləʊɹəʃən	baɪɪloɹʌʃən	bilɔɹəsiən	compound	byelorussia|n	0.3	0.36363636363636365	0.6	baɪəlɔɹəʃən	baɪlɝəʃən	0.45454545454545453	0.5555555555555556
Byronism	baɪɹənɪzm	baɪɹənɪzəm	baɪɹənɪzəm	baɪɹənɪzəm	compound	byron|ism	0.1	0.1	0.1	baɪɹənɪzəm	baɪɹənɪzəm	0.1	0.1
Byzantiac	baɪzantɪak	bɪzæntiək	bɪzæntɪæk	baɪzəntiək	compound	byzant|ia|c	0.4444444444444444	0.3333333333333333	0.3	bɪzæntɪæk	bɪzæntiæk	0.3333333333333333	0.4444444444444444
Bábí	bɑːbi	bapi	bæbaɪ	bb	compound	[]	0.5	0.6	1.0	bɑbi	baɪbi	0.0	0.4
Będzin	bɛndʒɪn	bɛndʒɪn	bɛdzɪn	bɪdʒzɪn	compound	[]	0.0	0.3333333333333333	0.42857142857142855	bɛnt͡ʃɪn	bɛndzɪn	0.375	0.14285714285714285
Caden	keɪdn	keɪdn	kædən	keɪdən	compound	cade|n	0.0	0.6	0.16666666666666666	keɪdən	keɪdən	0.16666666666666666	0.16666666666666666
Caernarfonshire	kɑːɹnɑːɹvənʃɪɚ	kɑɹnɑɹvənʃaɪə	kɛɹnɑɹfənʃɚ	kɛɹnɚfɑnʃaɪɚ	compound	caernarfon|shire	0.15384615384615385	0.2727272727272727	0.5	kɑnəɹfənʃəɹ	kɛɹnɑɹfənʃɝ	0.45454545454545453	0.36363636363636365
Caerwys	kaɪəɹwɪs	kɑɛɹujs	kɛɹwaɪz	kɛwɪz	compound	ca|erw|y|s	0.7142857142857143	0.7142857142857143	1.0	kɑɹwɪʃ	kɛɹwɪz	0.6666666666666666	0.6666666666666666
Caicos	keɪkɒs	kaɪkɔs	keɪkəʊz	kaɪkəʊz	compound	cai|cos	0.3333333333333333	0.42857142857142855	0.5714285714285714	kaɪkɒs	keɪkəʊz	0.16666666666666666	0.42857142857142855
Caius	kiːz	kaɪʌs	keɪəs	keɪəs	compound	cai|us	0.8	0.8	0.8	kaɪəs	keɪəs	0.8	0.8
Calderbrook	kɔːldəɹbɹʊk	kɔldɝbɹʊk	kɔldɚbɹʊk	kældɚbɹʊk	compound	calder|brook	0.2222222222222222	0.2222222222222222	0.3333333333333333	kɔldəɹbɹʊk	kɔldɝbɹʊk	0.0	0.2222222222222222
Caliban	kælɪbæn	kælibæn	kælɪbən	kæləbən	compound	cali|ban	0.14285714285714285	0.14285714285714285	0.2857142857142857	kælɪbæn	kælɪbən	0.0	0.14285714285714285
Caltech	kæltɛk	kæltɛk	kɔltɛk	kæltɛk	compound	cal|tech	0.0	0.16666666666666666	0.0	kæltək	kæltɛk	0.16666666666666666	0.0
Calypsoan	kælɪpsoʊən	kælɪpsəʊən	kælɪpsəʊn	kəlipsəʊən	compound	calypso|an	0.0	0.1111111111111111	0.2	kælɪpsəʊən	kælɪpsəʊn	0.0	0.1111111111111111
Cambois	kæməs	kæmbwɑ	kæmbwɑ	kæmbɔɪz	compound	cam|bois	0.5	0.5	0.5714285714285714	kæmbwɑ	kæmbwɑ	0.5	0.5
Campbellton	kæmbəltən	kæmbəltən	kæmpbɛltən	kæmpbɛltən	compound	campbell|ton	0.0	0.2	0.2	kæmbəltɒn	kæmpbəltən	0.1111111111111111	0.1
Canadarian	kænədɛəɹiən	kænədəɹiən	kænədɛɹiən	kænədɑɹiən	compound	canada|rian	0.1	0.1	0.2	kənədɛɹi.ən	kænədɛɹiən	0.2727272727272727	0.1
Canadianise	kəneɪdiənaɪz	kəneɪdiənaɪz	kəneɪdiənaɪz	kæneɪdiənɪs	compound	canadian|ise	0.0	0.0	0.2727272727272727	kəneɪ.di.ən.aɪz	kəneɪdiənaɪz	0.2	0.0
Canara	kænəɹə	kænəɹɑ	kænɑɹɹə	kænɑɹə	compound	cana|ra	0.16666666666666666	0.2857142857142857	0.16666666666666666	kənɛəɹə	kənɑɹə	0.2857142857142857	0.3333333333333333
Candian	kændɪən	kændiən	kændiən	kændiən	compound	candia|n	0.14285714285714285	0.14285714285714285	0.14285714285714285	kænədiən	kændiən	0.25	0.14285714285714285
Canossa	kənɒsə	kænɑsə	kænɑsə	kænəsə	compound	can|ossa	0.3333333333333333	0.3333333333333333	0.3333333333333333	kənɒsə	kənɑsə	0.0	0.16666666666666666
Cantabria	kæntæbɹiə	kæntæbɹiə	kæntæbɹiə	kæntəbɹiə	compound	cantabri|a	0.0	0.0	0.1111111111111111	kæntæbɹiə	kæntæbɹiə	0.0	0.0
Caratacus	kəɹætəkəs	kæɹætəkəs	kæɹətækəs	kɑɹətəkəs	compound	carat|a|cus	0.1111111111111111	0.3333333333333333	0.2222222222222222	kæɹətækəs	kɛɹətækəs	0.3333333333333333	0.3333333333333333
Carbonear	kɑɹbəniɚ	kɑɹbəʊnɑɹ	kɑɹbəʊnɑɹ	kɑɹbəʊnɚ	compound	carbone|ar	0.3333333333333333	0.3333333333333333	0.25	kɑɹbəniəɹ	kɑɹbəʊnɪɹ	0.2222222222222222	0.3333333333333333
Carinthia	kəɹɪnθiə	kæɹɪnθiə	kæɹɪnθiə	kɛɹɪnθiə	compound	carin|thi|a	0.125	0.125	0.125	kəɹɪnθiə	kɝɪnθiə	0.0	0.2857142857142857
Carriacou	kæɹəkuː	kɑɹiəku	kæɹɪæku	kɛɹiəkəʊ	compound	carr|ia|cou	0.2857142857142857	0.2857142857142857	0.5	kɑɹiɑku	kɛɹiəku	0.42857142857142855	0.2857142857142857
Casamance	kæzəmæns	kɑsəmæns	kæsæməns	kæsəməns	compound	casa|mance	0.25	0.375	0.25	kəzəmæns	kæzəməns	0.125	0.125
Catilinarian	kætɪlɪnɛəɹiən	kætɪlinəɹiən	kæɾɪlɪnɛɹiən	kætɪlɪnɑɹiən	compound	cat|il|ina|rian	0.16666666666666666	0.16666666666666666	0.16666666666666666	kæɾɪlɪneəɹiən	kætələnɛɹiən	0.15384615384615385	0.25
Caucasity	kɔːkæsɪti	kəkæsɪti	kɔkæsᵻɾi	kɔkəsɪti	compound	cau|cas|ity	0.125	0.25	0.125	kɔkəsɪti	kɔkæsəti	0.125	0.125
Celbridge	sɛlbɹɪdʒ	sɛlbɹɪdʒ	sɛlbɹɪdʒ	sɛlbɹɪdʒ	compound	cel|bridge	0.0	0.0	0.0	sɛlbɹɪd͡ʒ	sɛlbɹɪdʒ	0.1111111111111111	0.0
Ceresian	səɹiːziən	sɪɹiziən	səɹiʒən	sɛɹiʃən	compound	ceres|ian	0.125	0.2857142857142857	0.42857142857142855	sɪəɹiʒən	sɝiʒən	0.375	0.6666666666666666
Cervidae	səɹvədi	sɜɹvədeɪ	sɜvɪdi	sɚvɪdeɪ	compound	cervid|ae	0.375	0.5	0.7142857142857143	sɜɹvɪdeɪ	sɝvədeɪ	0.5	0.5714285714285714
Cervus	səɹvəs	sɹvus	sɜvəs	sɚvəs	compound	ce|r|vu|s	0.4	0.4	0.4	sɜvəs	sɝvəs	0.4	0.4
Chagatai	tʃɑːɡətaɪ	tʃɑgətaɪ	tʃæɡətaɪ	tʃæɡəteɪ	compound	chaga|tai	0.125	0.125	0.25	tʃəɡətaɪ	tʃæɡətaɪ	0.125	0.125
Chalcidice	kælsɪdɪsi	kælsɪdaɪs	tʃælsɪdɪs	tʃælsɪdɪs	compound	chalcid|ice	0.2222222222222222	0.3333333333333333	0.3333333333333333	kælsidɪs	tʃælsədɪs	0.25	0.4444444444444444
Chalcolithic	kælkoʊlɪθɪk	tʃælkəʊlɪθɪk	tʃælkəlɪθɪk	tʃælkəlɪθɪk	compound	ch|alco|lithic	0.16666666666666666	0.2727272727272727	0.2727272727272727	tʃælkəlɪθɪk	tʃælkəlɪθɪk	0.2727272727272727	0.2727272727272727
Chalvey	tʃɑːvi	tʃælvi	tʃæveɪ	tʃælvi	compound	ch|alvey	0.3333333333333333	0.5	0.3333333333333333	t͡ʃælivi	tʃælvi	0.5	0.3333333333333333
Chambersian	tʃeɪmbɜːɹziən	tʃeɪmbɝziən	tʃeɪmbɚsiən	tʃæmbɚʃən	compound	chambers|ian	0.18181818181818182	0.2727272727272727	0.6666666666666666	t͡ʃæmbəɹsiən	tʃæmbɝʒən	0.4166666666666667	0.6666666666666666
Changde	tʃæŋdi	tʃæŋdə	tʃæŋd	tʃæŋd	compound	chang|de	0.16666666666666666	0.2	0.2	tʃɑŋdeɪ	tʃæŋd	0.42857142857142855	0.2
Changfeng	tʃæŋfɛŋ	tʃæŋfɛŋ	tʃæŋfɛŋ	tʃæŋfɛŋ	compound	chang|feng	0.0	0.0	0.0	t͡ʃɑŋfɛŋ	tʃæŋfɛŋ	0.25	0.0
Changhai	tʃæŋhaɪ	tʃæŋhaɪ	tʃæŋhaɪ	tʃæŋheɪ	compound	chang|hai	0.0	0.0	0.14285714285714285	tʃæŋhaɪ	tʃæŋhaɪ	0.0	0.0
Changhua	tʃæŋhwɑ	tʃæŋhuə	tʃæŋhjuə	tʃæŋhuə	compound	chang|hua	0.2857142857142857	0.375	0.2857142857142857	tʃɑŋɡwɑ	tʃæŋhjuə	0.2857142857142857	0.375
Changji	tʃæŋdʒiː	tʃæŋdʒi	tʃæŋdʒi	tʃæŋdʒi	compound	chang|ji	0.0	0.0	0.0	t͡ʃɑŋd͡ʒi	tʃæŋdʒi	0.3333333333333333	0.0
Changle	tʃæŋlʌ	tʃæŋlə	tʃæŋɡəl	tʃæŋɡəl	compound	chang|le	0.16666666666666666	0.42857142857142855	0.42857142857142855	tʃæŋɡəl	tʃæŋɡəl	0.42857142857142855	0.42857142857142855
Changning	tʃæŋnɪŋ	tʃæŋnɪŋ	tʃæŋnɪŋ	tʃæŋnɪŋ	compound	chang|ning	0.0	0.0	0.0	tʃɑŋnɪŋ	tʃæŋnɪŋ	0.14285714285714285	0.0
Changping	tʃɑŋpɪŋ	tʃæŋpɪŋ	tʃæŋpɪŋ	tʃæŋpɪŋ	compound	chang|ping	0.14285714285714285	0.14285714285714285	0.14285714285714285	t͡ʃæŋpɪŋ	tʃæŋpɪŋ	0.25	0.14285714285714285
Changshu	tʃæŋʃu	tʃæŋʃu	tʃæŋʃu	tʃæŋʃu	compound	chang|shu	0.0	0.0	0.0	tʃɑŋʃu	tʃæŋʃu	0.16666666666666666	0.0
Changwu	tʃæŋwu	tʃæŋwu	tʃæŋwu	tʃæŋwu	compound	chang|wu	0.0	0.0	0.0	t͡ʃɑŋwu	tʃæŋwu	0.2857142857142857	0.0
Changxing	tʃæŋʃɪŋ	tʃæŋʃɪŋ	tʃæŋksɪŋ	tʃæŋɡksɪŋ	compound	chang|xing	0.0	0.25	0.3333333333333333	tʃɑŋʃɪŋ	tʃæŋksɪŋ	0.14285714285714285	0.25
Changyang	tʃæŋjæŋ	tʃæŋjæŋ	tʃæŋjɑŋ	tʃændʒiæŋ	compound	chang|yang	0.0	0.14285714285714285	0.4444444444444444	tʃɑŋjɑŋ	tʃæŋjæŋ	0.2857142857142857	0.0
Changyuan	tʃæŋwɑn	tʃæŋjuən	tʃæŋjuən	tʃændʒjuən	compound	chang|yuan	0.375	0.375	0.6	t͡ʃɑŋd͡ʒuɑn	tʃæŋjuən	0.5454545454545454	0.375
Changzhi	tʃæŋdʒiː	tʃæŋdʒi	tʃæŋʒaɪ	tʃændʒi	compound	chang|zhi	0.0	0.42857142857142855	0.14285714285714285	t͡ʃɑŋd͡ʒi	tʃæŋʒi	0.3333333333333333	0.16666666666666666
Chanhe	tʃænhʌ	tʃænhi	tʃænh	tʃænh	compound	chan|he	0.16666666666666666	0.2	0.2	t͡ʃæni	tʃænh	0.5	0.2
Chaoyang	tʃaʊjæŋ	tʃəjæŋ	keɪɔɪæŋ	tʃeɪjɑŋ	compound	chao|yang	0.0	0.7142857142857143	0.42857142857142855	tʃəjæŋ	tʃəjæŋ	0.0	0.0
Charonean	kæɹəniːən	kɛɹəniən	tʃæɹəʊniən	tʃɑɹəʊnən	compound	charon|ean	0.125	0.3	0.5555555555555556	kæɹəniən	kɝəʊniən	0.0	0.375
