grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per	olaph_llm	byt5	olaph_llm_per	byt5_per
Abflugzeit	apfluːktsaɪt	apfluktsaɪt	apfluɡtsaɪt	apflʊktsəit	dict	[]	0.0	0.09090909090909091	0.2727272727272727	apflukt͡saɪ̯t	apflʌɡzaɪt	0.15384615384615385	0.4
Abfluss	apflʊs	apflʊs	apflʊs	apflʊs	dict	[]	0.0	0.0	0.0	apflʊs	apflʌs	0.0	0.16666666666666666
Abflussrohr	apflʊsʁoːɐ	apflʊsʁoɐ	apflʊsroɾ	apflʊssʁoʁ	dict	[]	0.0	0.2222222222222222	0.2	apflʊsʁoɐ̯	apflʊsroh	0.1	0.2222222222222222
Abflüge	ʔapflyːɡə	apflyɡə	apflyɡə	apflygə	dict	[]	0.0	0.0	0.14285714285714285	apflyɡə	apflyɡə	0.0	0.0
Abfolge	apfɔlɡə	apfɔlɡə	apfɔlɡə	apfɔlgə	dict	[]	0.0	0.0	0.14285714285714285	apfɔlɡə	apfɒlɡə	0.0	0.14285714285714285
Abfrage	ʔapfʁaːɡə	apfʁaɡə	apfrɑɡə	apfʁagə	dict	[]	0.0	0.2857142857142857	0.14285714285714285	apfʁaɡə	apfraʒ	0.0	0.5
Abfragen	ʔapfʁaːɡən	apfʁaɡn	apfrɑɡən	apfʁagən	dict	[]	0.14285714285714285	0.25	0.125	apfʁaɡn̩	apfraʒən	0.25	0.25
Abfräsen	apfʁɛːzən	apfʁɛzn	apfrɛzən	apfʁɛzən	dict	[]	0.14285714285714285	0.125	0.0	apfʁɛzn̩	apfrɛzən	0.25	0.125
Abfuhr	apfuːɐ	apfuɐ	apfuɾ	apfuʁ	dict	[]	0.0	0.2	0.2	apfuɐ̯	apfuɹ	0.16666666666666666	0.2
Abführmittel	apfyːɐmɪtl	apfyɐmɪtl	apfyɾmɪtəl	apfyɐmɪtl	dict	[]	0.0	0.2	0.0	apfyɐ̯mɪtl̩	apfyhrmɪtəl	0.18181818181818182	0.2727272727272727
Abgabe	apɡaːbə	apɡabə	apɡɑbə	apgabə	dict	[]	0.0	0.16666666666666666	0.16666666666666666	apɡabə	abɡɑbə	0.0	0.3333333333333333
Abgabeleistung	ʔapɡaːbəlaɪstʊŋ	apɡabəlaɪstʊŋ	apɡɑbəlaɪstʊŋ	apgabelaestʊŋ	compound	abgabe|leistung	0.0	0.07692307692307693	0.23076923076923078	apɡabəlaɪ̯stʊŋ	abɡɐbɛleɪstʌŋ	0.07142857142857142	0.38461538461538464
Abgang	apɡaŋ	apɡaŋ	apɡaŋ	apgaŋ	dict	[]	0.0	0.0	0.2	apɡaŋ	abɡaŋ	0.0	0.2
Abganges	ʔapɡaŋəs	apɡaŋəs	apɡaŋəs	apgaŋəs	dict	[]	0.0	0.0	0.14285714285714285	apɡaŋəs	abɡaŋəs	0.0	0.14285714285714285
Abgangs	ʔapɡaŋs	apɡaŋs	apɡaŋs	apgaŋs	dict	[]	0.0	0.0	0.16666666666666666	apɡaŋs	abɡaŋz	0.0	0.3333333333333333
Abgasskandal	apɡaːsskandaːl	apɡaskandal	apɡaskandɑl	apgazskandal	dict	[]	0.09090909090909091	0.18181818181818182	0.16666666666666666	apɡaskandal	abɡaskandɑl	0.09090909090909091	0.2727272727272727
Abgassonderuntersuchung	apɡaːszɔndɐʊntɐzuːxʊŋ	apɡaszɔndɐʊntɐzuxʊŋ	apɡasɔnderʊntɜzuxʊŋ	apgaszɔndɐʊntɛʁzʊxʊŋ	compound	abgas|sonder|untersuchung	0.0	0.21052631578947367	0.2	apɡaszɔndɐʊntɐzuxʊŋ	abɡɐsɒndərʌntɜsuxʌŋ	0.0	0.5263157894736842
Abgassonderuntersuchungen	apɡaːszɔndɐʔʊntɐzuːxʊŋən	apɡaszɔndɐʊntɐzuxʊŋən	apɡasɔnderʊntɜzuxʊŋən	apgaszɔndɐʊntɛʁzʊxʊŋən	compound	abgas|sonder|untersuchungen	0.0	0.19047619047619047	0.18181818181818182	apɡaszɔndɐʊntɐzuxʊŋən	abɡasəndərʌntɜsuxʌŋən	0.0	0.42857142857142855
Abgasstrom	apɡaːsʃtroːm	apɡasʃtʁom	apɡasʃtɾom	apgazstʁom	compound	abgas|strom	0.1	0.1	0.4	apɡasʃtʁom	abɡastɹəm	0.1	0.4444444444444444
Abgefeimtheit	apɡəfaɪmthaɪt	apɡəfaɪmthaɪt	apɡəfaɪmtaɪt	apgəfaemtəit	dict	[]	0.0	0.08333333333333333	0.4166666666666667	apɡəfaɪ̯mthaɪ̯t	abɡəfaɪmthaɪt	0.13333333333333333	0.07692307692307693
Abgehen	apɡeːən	apɡeən	apɡeən	apgeən	dict	[]	0.0	0.0	0.16666666666666666	apɡeən	abɡehən	0.0	0.2857142857142857
Abgeher	apɡeːɐ	apɡeəʁ	apɡeɜ	apgəheɐ	compound	abgehe|r	0.3333333333333333	0.2	0.42857142857142855	apɡeɐ	abɡəhɜ	0.0	0.6666666666666666
Abgelegenheit	ʔapɡəleːɡŋhaɪt	apɡəleɡnhaɪt	apɡəleɡənhaɪt	apgəlegənəit	compound	abgelegen|heit	0.08333333333333333	0.15384615384615385	0.5	apɡəleɡn̩haɪ̯t	abɡəleɪdʒənhaɪt	0.21428571428571427	0.4
Abgeordnetenhaus	apɡəʔɔʁdnətnhaʊs	apɡəɔʁdnətnhaʊs	apɡəɔɾdnetɛnhaʊs	apgəɔʁdnetɛnaos	dict	[]	0.0	0.1875	0.3333333333333333	apɡəɔʁdnətn̩haʊ̯s	abdʒɔrdnetɛnhaʊs	0.11764705882352941	0.375
Abgesandte	apɡəzantə	apɡəzantə	apɡəzantə	apgəzantə	dict	[]	0.0	0.0	0.1111111111111111	apɡəzantə	abɡəzantə	0.0	0.1111111111111111
Abgesandter	apɡəzantɐ	apɡəzantɐ	apɡəzantɜ	apgəzantɐ	dict	[]	0.0	0.1111111111111111	0.1111111111111111	apɡəzantɐ	abɡəzæntɜ	0.0	0.3333333333333333
Abgeschiedenheit	ʔapɡəʃiːdnhaɪt	apɡəʃidnhaɪt	apɡəʃidənhaɪt	apgəʃidnhaɪt	dict	[]	0.0	0.07692307692307693	0.08333333333333333	apɡəʃidn̩haɪ̯t	abɡɛʃidɛnhaɪt	0.14285714285714285	0.23076923076923078
Abglanz	apɡlants	apɡlants	apɡlants	apglants	dict	[]	0.0	0.0	0.125	apɡlant͡s	abɡlanz	0.1111111111111111	0.42857142857142855
Abgott	apɡɔt	apɡɔt	apɡɔt	apgɔt	dict	[]	0.0	0.0	0.2	apɡɔt	abɡɒt	0.0	0.4
Abgrenzung	apɡʁɛntsʊŋ	apɡʁɛntsʊŋ	apɡɾɛntsʊŋ	apgʁɛntsʊŋ	dict	[]	0.0	0.1	0.1	apɡʁɛnt͡sʊŋ	abɡɹɛnzʌŋ	0.09090909090909091	0.5555555555555556
Abgrund	apɡʁʊnt	apɡʁʊnt	apɡɾʊnt	apgʁʊnt	dict	[]	0.0	0.14285714285714285	0.14285714285714285	apɡʁʊnt	abɡɹʌnd	0.0	0.5714285714285714
Abguss	apɡʊs	apɡʊs	apɡʊs	apgʊss	dict	[]	0.0	0.0	0.3333333333333333	apɡʊs	abɡʌs	0.0	0.4
Abguß	apɡʊs	apɡʊs	apɡus	apgʊss	dict	[]	0.0	0.2	0.3333333333333333	apɡʊs	abɡʌs	0.0	0.4
Abgänger	apɡɛŋɐ	apɡɛŋəʁ	apɡɛŋɜ	apgɛŋɐ	compound	abgänge|r	0.2857142857142857	0.16666666666666666	0.16666666666666666	apɡɛŋɐ	abɡɛŋɜ	0.0	0.3333333333333333
Abgötterei	apɡœtəʁaɪ	apɡœtəʁaɪ	apɡœteraɪ	apgœtɐae	dict	[]	0.0	0.2222222222222222	0.5	apɡœtəʁaɪ̯	abɡœtəreɪ	0.1	0.3333333333333333
Abhandlung	aphandlʊŋ	aphandlʊŋ	aphandlʊŋ	aphandlʊŋ	dict	[]	0.0	0.0	0.0	aphandlʊŋ	abhɐndlʌŋ	0.0	0.3333333333333333
Abhandlungen	aphandlʊŋən	aphandlʊŋən	aphandlʊŋən	aphandlʊŋən	dict	[]	0.0	0.0	0.0	aphandlʊŋən	abhɐndlʌŋən	0.0	0.2727272727272727
Abheben	apheːbən	aphebn	aphebən	aphebm	dict	[]	0.16666666666666666	0.0	0.3333333333333333	aphebn̩	abheɪbən	0.2857142857142857	0.25
Abheber	apheːbɐ	aphebɐ	aphebɜ	aphebɐ	dict	[]	0.0	0.16666666666666666	0.0	aphebɐ	abhɛbɜ	0.0	0.5
Abholen	aphoːlən	apholən	apholən	apholn	dict	[]	0.0	0.0	0.16666666666666666	apholən	abhoʊlən	0.0	0.25
Abholung	aphoːlʊŋ	apholʊŋ	apholʊŋ	apholʊŋ	dict	[]	0.0	0.0	0.0	apholʊŋ	abhoʊlʌŋ	0.0	0.375
Abholzung	aphɔltsʊŋ	aphɔltsʊŋ	aphɔltsʊŋ	aphɔltsʊŋ	dict	[]	0.0	0.0	0.0	aphɔlt͡sʊŋ	abhɔlzʌŋ	0.1	0.5
Abhängigkeit	aphɛŋɪckaɪt	aphɛŋɪkaɪt	aphɛŋɪckaɪt	aphɛŋɪckaɪt	dict	[]	0.1	0.0	0.0	aphɛŋɪkkaɪ̯t	abhɛŋɪkkaɪt	0.16666666666666666	0.18181818181818182
Abhören	aphøːrən	aphøʁən	aphørən	aphøʁən	dict	[]	0.14285714285714285	0.0	0.14285714285714285	aphøʁən	abhørən	0.14285714285714285	0.14285714285714285
Abhörer	aphøːrɐ	aphørɐ	aphørɜ	aphøʁɐ	dict	[]	0.0	0.16666666666666666	0.16666666666666666	aphøʁɐ	abhørɜ	0.16666666666666666	0.3333333333333333
Abhörgeräte	aphøːɐɡəʁɛːtə	aphøɐɡəʁɛtə	aphœɾɡərɛtə	aphœʁgeʁɛtə	dict	[]	0.0	0.2727272727272727	0.36363636363636365	aphøɐ̯ɡəʁɛtə	abhœrdʒərɛtə	0.08333333333333333	0.5
Abhörgeräten	aphøːɐɡəʁɛːtn	aphøɐɡəʁɛtn	aphœɾɡərɛtən	aphœʁgeʁɛtən	dict	[]	0.0	0.3333333333333333	0.4166666666666667	aphøɐ̯ɡəʁɛtn̩	abhœrdʒərɛtən	0.15384615384615385	0.5384615384615384
Abhörgerätes	aphøːɐɡəʁɛːtəs	aphøɐɡəʁɛtəs	aphœɾɡərɛtəs	aphœʁgeʁɛtəs	dict	[]	0.0	0.25	0.3333333333333333	aphøɐ̯ɡəʁɛtəs	abhœrdʒərɛtəs	0.07692307692307693	0.46153846153846156
Abhörgeräts	aphøːɐɡəʁɛːts	aphøɐɡəʁɛts	aphœɾɡərɛts	aphœʁgeʁɛts	dict	[]	0.0	0.2727272727272727	0.36363636363636365	aphøɐ̯ɡəʁɛt͡s	abhœrdʒərɛts	0.15384615384615385	0.5
Abi	abi	abi	api	api	dict	[]	0.0	0.3333333333333333	0.3333333333333333	abi	abi	0.0	0.0
Abisolierzange	apʔizoliːɐtsaŋə	apizoliɐtsaŋə	apizoliɾtsaŋə	abizoliʁtsaŋə	dict	[]	0.0	0.07692307692307693	0.15384615384615385	abizoliɐ̯t͡sanɡə	abɪsoliəzaŋə	0.3125	0.5
Abklären	apklɛːʁən	apklɛʁən	apklɛrən	apklɛʁən	dict	[]	0.0	0.125	0.0	apklɛʁən	apklɛrən	0.0	0.125
Abklärer	apklɛːʁɐ	apklɛʁɐ	apklɛrɜ	apklɛʁɐ	dict	[]	0.0	0.2857142857142857	0.0	apklɛʁɐ	apklɛrɜ	0.0	0.2857142857142857
Abklärung	ʔapklɛːʁʊŋ	apklɛʁʊŋ	apklɛrʊŋ	apklɛʁʊŋ	dict	[]	0.0	0.125	0.0	apklɛʁʊŋ	apklɛrʌŋ	0.0	0.25
Abkommen	ʔapkɔmən	apkɔmən	apkɔmən	apkɔmən	dict	[]	0.0	0.0	0.0	apkɔmən	apkɔmən	0.0	0.0
Abkunft	apkʊnft	apkʊnft	apkʊnft	apkʊnft	dict	[]	0.0	0.0	0.0	apkʊnft	apkʌnft	0.0	0.14285714285714285
Abkupfern	apkʊpfɐn	apkʊpfɐn	apkʊpfɜn	apkʊpfɛʁn	dict	[]	0.0	0.125	0.2222222222222222	apkʊp͡fɐn	apkʌpfɜn	0.1111111111111111	0.25
Abkömmling	apkœmlɪŋ	apkœmlɪŋ	apkœmlɪŋ	apkœmlɪŋ	dict	[]	0.0	0.0	0.0	apkœmlɪŋ	apkœmlɪŋ	0.0	0.0
Abkühlung	ʔapkyːlʊŋ	apkylʊŋ	apkylʊŋ	apkylʊŋ	dict	[]	0.0	0.0	0.0	apkylʊŋ	apkyhlʌŋ	0.0	0.25
Abkürzung	apkʏʁtsʊŋ	apkʏʁtsʊŋ	apkyɾtsʊŋ	apkʏʁtsʊŋ	dict	[]	0.0	0.2222222222222222	0.0	apkʏʁt͡sʊŋ	apkyʌzʊŋ	0.1	0.5
Abkürzungsverzeichnis	apkʏʁtsʊŋsfɛɐtsaɪcnɪs	apkʏʁtsʊŋsfɛɐtsaɪcnɪs	apkyɾtsʊŋsfɜtsaɪcnɪs	apkʏʁtsʊŋsvɛʁtsaecnɪs	dict	[]	0.0	0.2	0.14285714285714285	apkʏʁt͡sʊŋsfɛɐ̯t͡saɪ̯çnɪs	apkyʒʊŋsvɜzaɪçnɪs	0.2	0.5882352941176471
Abkürzungszeichen	apkʏʁtsʊŋstsaɪcən	apkʏɾtsʊŋstsaɪcən	apkyɾtsʊŋstsaɪcən	apkʏʁtsʊŋstsaecən	dict	[]	0.058823529411764705	0.11764705882352941	0.058823529411764705	apkʏʁt͡sʊŋst͡saɪ̯çn̩	apkyʌzʊŋsaɪçən	0.25	0.5
Abladeplätze	ʔaplaːdəplɛtsə	apladəplɛtsə	aplɑdɛplɛtsə	apladɛplɛtsə	dict	[]	0.0	0.16666666666666666	0.08333333333333333	apladəplɛt͡sə	abladɛplɛtsə	0.07692307692307693	0.16666666666666666
Ablage	aplaːɡə	aplaɡə	aplɑɡə	aplagə	dict	[]	0.0	0.16666666666666666	0.16666666666666666	aplaɡə	ablɑʒ	0.0	0.8
Ablagern	ʔaplaːɡɐn	aplaɡɐn	aplɑɡɜn	aplagɛʁn	dict	[]	0.0	0.2857142857142857	0.375	aplaɡɐn	abladʒɜn	0.0	0.5
Ablass	aplas	aplas	aplas	aplas	dict	[]	0.0	0.0	0.0	aplas	ablas	0.0	0.2
Ablassbrief	aplasbʁiːf	aplasbʁif	aplasbɾif	aplaszbʁif	dict	[]	0.0	0.1111111111111111	0.1	aplasbʁif	ablasbɹif	0.0	0.2222222222222222
Ablativ	aplatiːf	ablatif	aplatif	aplatif	dict	[]	0.14285714285714285	0.0	0.0	aplatif	ablɐtɪv	0.0	0.5714285714285714
Ablaut	aplaʊt	aplaʊt	aplaʊt	aplaʊt	dict	[]	0.0	0.0	0.0	aplaʊ̯t	ablaʊt	0.14285714285714285	0.16666666666666666
Ableger	apleːɡɐ	apleɡɐ	apleɡɜ	aplegɐ	dict	[]	0.0	0.16666666666666666	0.16666666666666666	apleɡɐ	ablɪɡɜ	0.0	0.5
Ableismus	ɛɪbəlɪsmʊs	ɛɪbəlɪsmʊs	aplaɪsmʊs	aplaesmʊs	dict	[]	0.0	0.5555555555555556	0.6666666666666666	apleɪsmʊs	ableɪsmʌs	0.5555555555555556	0.5555555555555556
Ableitungsmorphem	aplaɪtʊŋsmɔʁfeːm	aplaɪtʊŋsmɔʁfem	aplaɪtʊŋsmɔɾfəm	apləitʊŋsmɔʁfəm	dict	[]	0.0	0.13333333333333333	0.2	aplaɪ̯tʊŋsmɔʁfəm	ableɪtʌŋsmɔrfəm	0.125	0.3333333333333333
Ablenkung	aplɛŋkʊŋ	aplɛŋkʊŋ	aplɛnkʊŋ	aplɛŋkʊŋ	dict	[]	0.0	0.125	0.0	aplɛŋkʊŋ	ablɛŋkʌŋ	0.0	0.25
Ablenkungsmanöver	aplɛŋkʊŋsmanøːvɐ	aplɛŋkʊŋsmanøvɐ	aplɛnkʊŋsmɑnøvɜ	aplɛŋkʊŋsmanɔʏvɐ	dict	[]	0.0	0.2	0.125	aplɛŋkʊŋsmanøvɐ	ablɛŋkʌŋsmɐnøvɜ	0.0	0.26666666666666666
Ablenkungstaktik	aplɛŋkʊŋstaktɪk	aplɛŋkʊŋstaktɪk	aplɛnkʊŋstaktik	aplɛŋkʊŋstaktik	compound	ablenkung|s|taktik	0.0	0.13333333333333333	0.06666666666666667	aplɛŋkʊŋstaktɪk	ablɛŋkʌŋstaktɪk	0.0	0.13333333333333333
Ablichtung	aplɪctʊŋ	aplɪctʊŋ	aplɪctʊŋ	aplɪctʊŋ	dict	[]	0.0	0.0	0.0	aplɪçtʊŋ	ablɪçtʌŋ	0.125	0.375
Abluft	aplʊft	aplʊft	aplʊft	aplʊft	dict	[]	0.0	0.0	0.0	aplʊft	ablʌft	0.0	0.3333333333333333
Ablösung	apløːzʊŋ	apløzʊŋ	apløzʊŋ	apløzʊŋ	dict	[]	0.0	0.0	0.0	apløzʊŋ	abløzʊŋ	0.0	0.14285714285714285
Abmachung	apmaχʊŋ	apmaxʊŋ	apmaxʊŋ	apmaχʊŋ	dict	[]	0.14285714285714285	0.14285714285714285	0.0	apmaxʊŋ	abmatʃʌŋ	0.14285714285714285	0.5
Abmagerung	apmaːɡəʁʊŋ	apmɑgərʊŋ	apmɑɡərʊŋ	apmagɐʊŋ	dict	[]	0.3333333333333333	0.2222222222222222	0.375	apmaɡəʁʊŋ	abmɐdʒərʌŋ	0.0	0.6
Abmagerungskur	apmaːɡəʁʊŋskuːɐ	apmaɡəʁʊŋskuɐ	apmɑɡerʊŋskuɾ	apmagɐʊŋskuɐ	dict	[]	0.0	0.3076923076923077	0.25	apmaɡəʁʊŋskuɐ̯	abmadʒərʌŋskuɹ	0.07142857142857142	0.42857142857142855
Abmahnung	apmaːnʊŋ	apmanʊŋ	apmɑnʊŋ	apmanʊŋ	dict	[]	0.0	0.14285714285714285	0.0	apmanʊŋ	abmɑnʌŋ	0.0	0.42857142857142855
Abmeldungen	apmɛldʊŋən	apmɛldʊŋən	apmɛldʊŋən	apmɛldʊŋən	dict	[]	0.0	0.0	0.0	apmɛldʊŋən	abmɛldʌŋən	0.0	0.2
Abmessung	apmɛsʊŋ	apmɛsʊŋ	apmɛsʊŋ	apmɛszʊŋ	dict	[]	0.0	0.0	0.125	apmɛsʊŋ	abmɛsʌŋ	0.0	0.2857142857142857
Abmähen	apmɛːən	apmɛən	apmɛən	apmɛən	dict	[]	0.0	0.0	0.0	apmɛən	abmɛhən	0.0	0.2857142857142857
Abnagen	apnaːɡn	apnaɡn	apnɑʒən	apnagən	dict	[]	0.0	0.42857142857142855	0.2857142857142857	apnaɡn̩	abnɑʒən	0.14285714285714285	0.5714285714285714
Abnager	apnaːɡɐ	apnaɡəʁ	apnɑɡɜ	apnagɐ	compound	abnage|r	0.2857142857142857	0.3333333333333333	0.16666666666666666	apnaɡɐ	abnɑɡɚ	0.0	0.5
Abnahme	apnaːmə	apnamə	apnɑmə	apnamə	dict	[]	0.0	0.16666666666666666	0.0	apnamə	abnɑhmə	0.0	0.42857142857142855
Abnehmer	apneːmɐ	apnemɐ	apnemɜ	apnemɐ	dict	[]	0.0	0.16666666666666666	0.0	apnemɐ	abnemɜ	0.0	0.3333333333333333
Abneigung	ʔapnaɪɡʊŋ	apnaɪɡʊŋ	apnaɪɡʊŋ	apnaɪgʊŋ	dict	[]	0.0	0.0	0.125	apnaɪ̯ɡʊŋ	abneɪɡʌŋ	0.1111111111111111	0.375
Abneigungen	ʔapnaɪɡʊŋən	apnaɪɡʊŋən	apnaɪɡʊŋən	apnaɪgʊŋən	dict	[]	0.0	0.0	0.1	apnaɪ̯ɡʊŋən	abneɪɡʌŋən	0.09090909090909091	0.3
Abnutzen	ʔapnʊtsn	apnʊtsn	apnʊtsən	apnʊtsn	dict	[]	0.0	0.125	0.0	apnʊt͡sn̩	abnʌtzən	0.2222222222222222	0.5
Abnutzung	apnʊtsʊŋ	apnʊtsʊŋ	apnʊtsʊŋ	apnʊtsʊŋ	dict	[]	0.0	0.0	0.0	apnʊt͡sʊŋ	abnʌtzʊŋ	0.1111111111111111	0.375
Abnutzungskriegen	apnʊtsʊŋskʁiːɡn	apnʊtsʊŋɛskɑʁiɡn	apnʊtsʊŋskɾiɡən	apnʊtsʊŋskʁigən	compound	abnutzung|sk|riegen	0.125	0.13333333333333333	0.13333333333333333	apnʊt͡sʊŋskʁiɡn̩	abnʌtzʌŋskɹidʒən	0.125	0.5
Abo	abo	abo	ɑbo	abo	dict	[]	0.0	0.3333333333333333	0.0	abo	aboʊ	0.0	0.25
Abordnung	apʔɔʁtnʊŋ	apɔʁtnʊŋ	apɔɾdnʊŋ	apɔʁdnʊŋ	dict	[]	0.0	0.25	0.125	apɔʁtnʊŋ	ɐbɔrdnʌŋ	0.0	0.625
Abort	abɔʁt	abɔʁt	abɔɾt	apɔʁt	dict	[]	0.0	0.2	0.2	apɔʁt	ɐbɔɾt	0.2	0.4
Abpfiff	ʔappfɪf	appfɪf	appfɪf	appfɪff	dict	[]	0.0	0.0	0.14285714285714285	app͡fɪf	appfɪf	0.14285714285714285	0.0
Abpfiffe	ʔappfɪfə	appfɪfə	appfɪfə	appfɪffə	dict	[]	0.0	0.0	0.125	app͡fɪfə	appfɪfə	0.125	0.0
Abpfiffes	ʔappfɪfəs	appfɪfəs	appfɪfəs	appfɪffəs	dict	[]	0.0	0.0	0.1111111111111111	app͡fɪfəs	appfɪfɪs	0.1111111111111111	0.125
Abpfiffs	ʔappfɪfs	appfɪfs	appfɪfs	appfɪffs	dict	[]	0.0	0.0	0.125	app͡fɪfs	appfɪfs	0.125	0.0
Abraham	aːbʁahaːm	abʁaham	apɾɑɑm	apʁaam	dict	[]	0.0	0.8333333333333334	0.3333333333333333	abʁaham	abɹahɑm	0.0	0.2857142857142857
Abrechnung	apʁɛcnʊŋ	apʁɛcnʊŋ	apɾɛcnʊŋ	apʁɛcnʊŋ	dict	[]	0.0	0.125	0.0	apʁɛçnʊŋ	abɹɛçnʌŋ	0.125	0.5
Abrede	ʔapʁeːdə	apʁedə	apɾedə	apʁedə	dict	[]	0.0	0.16666666666666666	0.0	apʁedə	abɹeɪdə	0.0	0.42857142857142855
Abreise	ʔapʀaɪzə	apʁaɪzə	apɾaɪzə	apʁaezə	dict	[]	0.14285714285714285	0.14285714285714285	0.2857142857142857	apʁaɪ̯zə	abɹaɪzə	0.25	0.2857142857142857
Abreisen	ʔapʁaɪzn	apʁaɪzn	apɾaɪzən	apʁaɪzn	dict	[]	0.0	0.25	0.0	apʁaɪ̯zn̩	abɹaɪzən	0.2222222222222222	0.375
Abreißen	ʔapʁaɪsn	apʁaɪsn	apɾaɪsən	apʁaeszən	dict	[]	0.0	0.25	0.3333333333333333	apʁaɪ̯sn̩	abɹeɪsən	0.2222222222222222	0.5
Abreißer	apʁaɪsɐ	apʁaɪsəʁ	apɾaɪsɜ	apʁaeszɐ	compound	abreiße|r	0.25	0.2857142857142857	0.25	apʁaɪ̯sɐ	abɹeɪsɜ	0.125	0.5714285714285714
Abreißers	apʁaɪsɐs	apʁaɪsəʁs	apɾaɪsɜs	apʁaeszɛʁs	compound	abreiße|r|s	0.2222222222222222	0.25	0.4	apʁaɪ̯sɐs	abɹeɪsɜs	0.1111111111111111	0.5
Abringen	apʁɪŋən	apʁɪŋən	apɾɪŋən	apʁɪŋən	dict	[]	0.0	0.14285714285714285	0.0	apʁɪŋən	abɹɪŋən	0.0	0.2857142857142857
Abrissbirne	apʁɪsbɪʁnə	apʁɪsbɪʁnə	apɾɪsbɪɾnə	apʁɪssbɪʁnə	dict	[]	0.0	0.2	0.09090909090909091	apʁɪsbɪʁnə	abɹɪsbɜnə	0.0	0.4444444444444444
Abrissparty	aprɪspaːɐti	apʁɪspaɐti	ɐbɹɪspɑti	apʁɪsspaʁty	dict	[]	0.1	0.5555555555555556	0.36363636363636365	abʁɪspaɐ̯ti	abɹɪspɑti	0.2727272727272727	0.4444444444444444
Abrüstung	apʁʏstʊŋ	apʁʏstʊŋ	apɾystʊŋ	apʁʏstʊŋ	dict	[]	0.0	0.25	0.0	apʁʏstʊŋ	abɹystʌŋ	0.0	0.5
Abrüstungskonferenz	apʁʏstʊŋskɔnfeʁɛnts	apʁʏstʊŋskɔnfeʁɛnts	apɾystʊŋskɔnferɛnts	apʁʏstʊŋskɔnfɐents	dict	[]	0.0	0.15789473684210525	0.16666666666666666	apʁʏstʊŋskɔnfeʁɛnt͡s	abɹystʌŋskɔnfərɛnz	0.05	0.4444444444444444
Absage	apsaːɡə	apzaɡə	apzɑɡə	apzagə	dict	[]	0.16666666666666666	0.3333333333333333	0.3333333333333333	apz̥aɡə	absɑʒ	0.2857142857142857	0.8
Absagen	apzaːɡn	apzaɡn	apzɑɡən	apzagn	dict	[]	0.0	0.2857142857142857	0.16666666666666666	apz̥aɡn̩	absaʒən	0.25	0.5714285714285714
Absatz	apzats	apzats	apzats	apzats	dict	[]	0.0	0.0	0.0	apzat͡s	absats	0.14285714285714285	0.3333333333333333
Absatzmarkt	apzatsmaʁkt	apzatsmaʁkt	apzatsmaɾkt	apzatsmaʁkt	dict	[]	0.0	0.09090909090909091	0.0	apzat͡smaʁkt	absatsmaɾkt	0.08333333333333333	0.2727272727272727
Absatzzeichen	apzatstsaɪcən	apzatstsaɪcn	apzatstsaɪcən	apzatstsaecən	dict	[]	0.08333333333333333	0.0	0.07692307692307693	apzat͡st͡saɪ̯çn̩	absatzzaɪçən	0.3125	0.5
Abschaffung	apʃafʊŋ	apʃafʊŋ	apʃafʊŋ	apʃafʊŋ	dict	[]	0.0	0.0	0.0	apʃafʊŋ	apʃafʌŋ	0.0	0.14285714285714285
Abschaum	apʃaʊm	apʃaʊm	apʃaʊm	apʃaʊm	dict	[]	0.0	0.0	0.0	apʃaʊ̯m	apʃaʊm	0.14285714285714285	0.0
Abscheu	ʔapʃɔʏ	apʃɔɪ	apʃɔø	apʃɔʏ	dict	[]	0.2	0.2	0.0	apʃɔɪ̯	apʃɪu	0.3333333333333333	0.4
Abscheulichkeit	ʔapʃɔɪlɪckaɪt	apʃɔɪlɪckaɪt	apʃɔølɪckaɪt	apʃɔɔʏlɪckəit	dict	[]	0.0	0.08333333333333333	0.3076923076923077	apʃɔɪ̯lɪçkaɪ̯t	apʃəulɪtʃkaɪt	0.21428571428571427	0.3076923076923077
Abschied	apʃiːt	apʃit	apʃit	apʃit	dict	[]	0.0	0.0	0.0	apʃit	apʃid	0.0	0.2
Abschiedsfeier	apʃiːtsfaɪɐ	apʃitsfaɪɐ	apʃitsfaɪɜ	apʃitsfəiɐ	dict	[]	0.0	0.1	0.2	apʃit͡sfaɪ̯ɐ	apʃitsfeɪɜ	0.16666666666666666	0.2
Abschiedskuss	apʃiːtskʊs	apʃitskʊs	apʃitskʊs	apʃitskʊss	dict	[]	0.0	0.0	0.1	apʃit͡skʊs	apʃitskʊs	0.1	0.0
Abschirmung	apʃɪʁmʊŋ	apʃɪʁmʊŋ	apʃɪɾmʊŋ	apʃɪʁmʊŋ	dict	[]	0.0	0.125	0.0	apʃɪʁmʊŋ	apʃɜmʌŋ	0.0	0.42857142857142855
Abschlachten	apʃlaxtn	apʃlaxtn	apʃlaxtən	apʃlaχtən	dict	[]	0.0	0.1111111111111111	0.2222222222222222	apʃlaxtn̩	apʃlaxtən	0.1111111111111111	0.1111111111111111
Abschlag	apʃlaːk	apʃlak	apʃlɑk	apʃlak	dict	[]	0.0	0.16666666666666666	0.0	apʃlak	apʃlɑɡ	0.0	0.3333333333333333
