grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per	olaph_llm	byt5	olaph_llm_per	byt5_per
Benjaminite	bɛndʒəmɪnaɪt	bɛndʒəmɪnaɪt	bɛndʒəmɪnaɪt	bɛndʒəmɪnɪt	compound	benjamin|ite	0.0	0.0	0.09090909090909091	bɛnd͡ʒɪnaɪt	bɛndʒæmɪnaɪt	0.2727272727272727	0.08333333333333333
Benjamite	bɛndʒəmaɪt	bɛndʒəmaɪt	bɛndʒəmaɪt	bɛndʒəmɪt	compound	benja|mite	0.0	0.0	0.1111111111111111	bɛnd͡ʒəmaɪt	bɛndʒəmaɪt	0.09090909090909091	0.0
Berden	bɜːɹdən	bɜɹdɛn	bɜdən	bɚdən	compound	ber|den	0.16666666666666666	0.2	0.4	bɜɹdən	bɜdən	0.0	0.2
Berkhamsted	bɜːɹkəmstɛd	bɜkhæmztɛd	bɜkhamstɪd	bɚkhæmstɪd	compound	berk|hams|ted	0.4	0.4	0.5	bəɹkəmɛstɪd	bɜkhæmstɪd	0.2727272727272727	0.4
Bethan	bɛθən	bɛθən	bɛθən	bɛθən	compound	beth|an	0.0	0.0	0.0	bɛθən	bɪθæn	0.0	0.4
Bethphage	bɛθfeɪdʒ	bɛθfeɪdʒ	bɛθfɪdʒ	bɛθfɪdʒ	compound	beth|phage	0.0	0.14285714285714285	0.14285714285714285	bɛθfeɪd͡ʒ	bɛθfɪdʒ	0.1111111111111111	0.14285714285714285
Beyhive	biːhaɪv	beɪhaɪv	beɪhaɪv	baɪhaɪv	compound	bey|hive	0.2857142857142857	0.2857142857142857	0.2857142857142857	beɪhaɪv	beɪhaɪv	0.2857142857142857	0.2857142857142857
Bidencare	baɪdənkɛɚ	baɪdənkeə	baɪdɛŋkeə	baɪdɪŋkɑɹ	compound	biden|care	0.2222222222222222	0.4444444444444444	0.4444444444444444	baɪdənkɛəɹ	baɪdənkeə	0.2	0.2222222222222222
Biełaruś	bɛlɑɹus	bɛlɑɹus	bilɑɹəs	biɑɹu	compound	[]	0.0	0.2857142857142857	0.6	bɪəɹuʃ	biwɑɹuɕ	0.6666666666666666	0.42857142857142855
Binhai	bɪnhaɪ	bɪnhaɪ	bɪnhaɪ	bɪnheɪ	compound	bin|hai	0.0	0.0	0.16666666666666666	bɪnhaɪ	bɪnhaɪ	0.0	0.0
Binjai	biːndʒaɪ	bɪndʒaɪ	bɪndʒaɪ	bɪndʒeɪ	compound	bin|jai	0.14285714285714285	0.14285714285714285	0.2857142857142857	bɪnd͡ʒaɪ	bɪndʒaɪ	0.25	0.14285714285714285
Binkie	bɪŋki	bɪŋki	bɪŋki	bɪŋki	compound	bink|ie	0.0	0.0	0.0	bɪŋki	bɪŋki	0.0	0.0
Biscay	bɪskeɪ	bɪskeɪ	bɪskeɪ	bɪskeɪ	compound	bis|cay	0.0	0.0	0.0	bɪskeɪ	bɪskeɪ	0.0	0.0
Bischofswerda	bɪʃɔfsvɛɹdə	bɪʃəfswɜɹdə	baɪskɒfswədə	bɪʃəfswɚdə	compound	bischof|swerd|a	0.2727272727272727	0.5833333333333334	0.4	bɪʃəʊfsvɚdə	bɪʃəfswɜdə	0.36363636363636365	0.4
Bishan	biːʃɑːn	bɪʃən	bɪʃən	bɪʃən	compound	bish|an	0.4	0.4	0.4	bɪʃən	bɪʃən	0.4	0.4
Bizerte	bɪzɝt	bɪzɝt	bɪzət	baɪzɚt	compound	biz|erte	0.0	0.2	0.3333333333333333	bɪzɜɹt	bɪzɜt	0.3333333333333333	0.2
Blaenrhondda	blaɪnɹɒnðə	blɑeɪnɹɒndə	blinɹɒndə	bleɪnɹhəndə	compound	b|lae|n|rhondda	0.2727272727272727	0.3333333333333333	0.36363636363636365	blɛnɹɒndə	blɛnɹəndə	0.3333333333333333	0.4444444444444444
Blithedale	blaɪθdeɪl	blaɪðdeɪl	blaɪðdeɪl	blɪðɪdəl	compound	blithe|dale	0.1111111111111111	0.1111111111111111	0.625	blaɪðdeɪl	blɪθɪdeɪl	0.1111111111111111	0.2222222222222222
Bloomsday	bluːmzdeɪ	blumzdeɪ	blumsdeɪ	blumzdeɪ	compound	blooms|day	0.0	0.125	0.0	blʌmsdeɪ	blumsdeɪ	0.25	0.125
Bluebeardesque	bluːbɪɹdɛsk	blubiɹdɛsk	blubiədɛsk	blubɛɹdɪsk	compound	bluebeard|esque	0.1	0.2	0.2	blʊbɪɹdɛsk	blubədɛsk	0.1	0.2222222222222222
Bo'ness	boʊnɛs	bəʊnzz	bɒnəs	bəʊznɪs	compound	bones|s	0.3333333333333333	0.6	0.2857142857142857	bəʊnɛs	bəʊnəs	0.0	0.16666666666666666
Bodhipathapradīpa	bəʊdɪpɑːtəpɹədiːpə	bəʊdɪpɑtəpɹədipə	bɒdhɪpaθəpɹadɪpə	bɑdɪpəθəpɹədpə	compound	[]	0.0	0.4375	0.35714285714285715	bɒdɪpəθæpɹədɪpə	bɒdɪpæθəpɹədipə	0.4	0.26666666666666666
Bonavista	boʊnəvɪstə	bəʊnəvɪstə	bɒnəvɪstə	bəʊnəvɪstə	compound	bona|vista	0.0	0.2222222222222222	0.0	bənəvɪstə	bɒnəvɪstə	0.1111111111111111	0.2222222222222222
Bonbright	bɔnbɹaɪt	bɑnbɹaɪt	bɒnbɹaɪt	bɑnbɹaɪt	compound	bon|bright	0.125	0.125	0.125	bɒnbɹaɪt	bɒnbɹaɪt	0.125	0.125
Borikén	boʊɹikɛn	bəʊɹikɛn	bɔɹɪkeɪn	bɔɹɪkən	compound	[]	0.0	0.625	0.5714285714285714	bəɹɪkɛn	bɔɹɪkən	0.2857142857142857	0.5714285714285714
Borki	bɔɹkɪ	bɔɹkaɪ	bɔki	bɔɹki	compound	bork|i	0.16666666666666666	0.5	0.2	bɔɹkɪ	bɔki	0.0	0.5
Borussia	boʊɹʌʃə	bəʊɹəʃə	bɔɹʌʃə	bɔɹəsiə	compound	bo|russia	0.14285714285714285	0.3333333333333333	0.7142857142857143	bəɹɒʃə	bɔɹʌʃə	0.3333333333333333	0.3333333333333333
Boudica	bəʊdɪkə	bədɪkə	budɪkə	bədɪkə	compound	boud|ic|a	0.16666666666666666	0.3333333333333333	0.16666666666666666	bədɪkə	bədɪkə	0.16666666666666666	0.16666666666666666
Brackenridge	bɹækənɹɪdʒ	bɹækənɹɪdʒ	bɹakənɹɪdʒ	bɹækɛnɹɪdʒ	compound	bracken|ridge	0.0	0.1	0.1	bɹækənɹɪd͡ʒ	bɹækənɹɪdʒ	0.09090909090909091	0.0
Brangelina	bɹændʒəlinə	bɹæŋɪlinə	bɹeɪndʒɪlinə	bɹændʒəlinə	compound	brang|elina	0.4444444444444444	0.25	0.0	bɹæŋɡɛlɪnə	bɹændʒɪlinə	0.5	0.09090909090909091
Breage	bɹeɪɡ	bɹidʒ	bɹidʒ	bɹidʒ	compound	brea|ge	0.6	0.6	0.6	bɹidʒ	bɹidʒ	0.6	0.6
Brega	bɹeɪɡə	bɹiɡə	bɹɛɡə	bɹiɡə	compound	b|rega	0.4	0.4	0.4	bɹɛɡə	bɹiɡə	0.4	0.4
Bremain	bɹɪmeɪn	bɹɛmeɪn	bɹɛmeɪn	bɹɛmeɪn	compound	brem|ain	0.14285714285714285	0.14285714285714285	0.14285714285714285	bɹɪmeɪn	bɹɪmeɪn	0.0	0.0
Bretons	bɹɛtənz	bɹɛtənz	bɹɛtənz	bɹɛtənz	compound	breton|s	0.0	0.0	0.0	bɹɛtənz	bɹitənz	0.0	0.14285714285714285
Brewin	bɹuːɪn	bɹuɪn	bɹuɪn	bɹuɪn	compound	brew|in	0.0	0.0	0.0	bɹuɪn	bɹuɪn	0.0	0.0
Bri'ish	bɹɪʔɪʃ	bɹiɪʃ	bɹɪɪʃ	bɹaɪzʃ	compound	bri|ish	0.2	0.0	0.3333333333333333	bɹiɪʃ	bɹaɪɪʃ	0.2	0.16666666666666666
Brissie	bɹɪzi	bɹɪsi	bɹɪsi	bɹɪsi	compound	briss|ie	0.2	0.2	0.2	bɹɪsi	bɹɪsi	0.2	0.2
Brisvegan	bɹɪzveɪɡən	bɹɪsviɡən	bɹɪsvɛɡən	bɹɪsvəɡən	compound	bris|vegan	0.3333333333333333	0.3333333333333333	0.3333333333333333	bɹɪsveɪɡən	bɹɪsvɪɡən	0.1	0.2222222222222222
Brisvegas	bɹɪzveɪɡəs	bɹɪsveɪɡəs	bɹɪsvɛɡəz	bɹɪsvəɡəz	compound	bris|vegas	0.1	0.4444444444444444	0.4444444444444444	bɹɪsveɪɡəs	bɹɪsvɪɡəz	0.1	0.3333333333333333
Brokenhead	bɹoʊkənhɛd	bɹəʊkənhɛd	bɹəʊkənhɛd	bɹəʊkənhəd	compound	broken|head	0.0	0.0	0.1	bɹəʊkənhɛd	bɹəʊkənhɛd	0.0	0.0
Brokskat	bɹɒkskæt	bɹɑkskæt	bɹɒkskat	bɹɑkskət	compound	brok|skat	0.125	0.125	0.25	bɹɒskæt	bɹɒkskæt	0.14285714285714285	0.0
Brulé	bɹuːleɪ	bɹuleɪ	bɹuleɪ	bɹʌl	compound	[]	0.0	0.0	0.75	bɹuleɪ	bɹuleɪ	0.0	0.0
Brunellian	bɹuːnɛliən	bɹunɛliən	bɹʌnɛliən	bɹʌnɛliən	compound	brunelli|an	0.0	0.1111111111111111	0.1111111111111111	bɹʌnɪliən	bɹʌnɛliən	0.2222222222222222	0.1111111111111111
Brăila	bɹəiːlə	bɹəilə	bɹeɪlə	bɹilə	compound	[]	0.0	0.3333333333333333	0.2	bɹaɪlə	bɹɛɪlə	0.3333333333333333	0.3333333333333333
Bucha	buːtʃə	bətʃə	bʌtʃə	bʌtʃə	compound	buch|a	0.2	0.2	0.2	bʌt͡ʃə	bʌtʃə	0.3333333333333333	0.2
Buchans	bʌkənz	bəkənz	bʌtʃənz	bʌtʃənz	compound	buchan|s	0.16666666666666666	0.2857142857142857	0.2857142857142857	bʌkənz	bʌtʃənz	0.0	0.2857142857142857
Bullmastiff	bʊlmæstɪf	bʊlmɑstɪf	bʊlmastɪf	bʊlməstɪf	compound	bull|mastiff	0.1111111111111111	0.1111111111111111	0.1111111111111111	bʊlmæstɪf	bʊlmɑstɪf	0.0	0.1111111111111111
Bullo	bʊləʊ	bʊləʊ	bʊləʊ	bʌləʊ	compound	bull|o	0.0	0.0	0.2	bʊləʊ	bʊləʊ	0.0	0.0
Burnmouth	bɜːɹnməθ	bɜnməθ	bɜnməθ	bɚnməθ	compound	burn|mouth	0.16666666666666666	0.16666666666666666	0.3333333333333333	bɜɹnməθ	bɜnməθ	0.0	0.16666666666666666
Burrampooter	bʌɹəmpuːtɚ	bʌɹəmputə	bʌɹəmputə	bʊɹæmputɚ	compound	burra|m|pooter	0.1111111111111111	0.1111111111111111	0.2222222222222222	bʌɹəmputəɹ	bʌɹəmputə	0.2	0.1111111111111111
Byelorussian	bjɛləɹʌʃən	bɛləʊɹəʃən	baɪɪlɔɹʌʃən	bilɔɹəsiən	compound	byelorussia|n	0.3	0.36363636363636365	0.6	baɪəlɔɹəʃən	baɪələɹʌʃən	0.45454545454545453	0.2727272727272727
Byronism	baɪɹənɪzm	baɪɹənɪzəm	baɪɹənɪzəm	baɪɹənɪzəm	compound	byron|ism	0.1	0.1	0.1	baɪɹənɪzəm	baɪɹənɪzəm	0.1	0.1
Bábí	bɑːbi	bapi	babaɪ	bb	compound	[]	0.5	0.6	1.0	bɑbi	bæbi	0.0	0.25
Będzin	bɛndʒɪn	bɛndʒɪn	bɛdzɪn	bɪdʒzɪn	compound	[]	0.0	0.3333333333333333	0.42857142857142855	bɛnt͡ʃɪn	bɛndzɪn	0.375	0.14285714285714285
Caden	keɪdn	keɪdn	kadən	keɪdən	compound	cade|n	0.0	0.6	0.16666666666666666	keɪdən	keɪdən	0.16666666666666666	0.16666666666666666
Caicos	keɪkɒs	kaɪkɔs	keɪkəʊz	kaɪkəʊz	compound	cai|cos	0.3333333333333333	0.42857142857142855	0.5714285714285714	kaɪkɒs	keɪkəʊz	0.16666666666666666	0.42857142857142855
Caius	kiːz	kaɪʌs	keɪəs	keɪəs	compound	cai|us	0.8	0.8	0.8	kaɪəs	keɪəs	0.8	0.8
Cajetan	kædʒətən	kɑdʒɛtən	kadʒɛtən	keɪdʒɛtən	compound	ca|jet|an	0.25	0.25	0.3333333333333333	kaɪdʒɛtən	kædʒɪtən	0.3333333333333333	0.125
Calderbrook	kɔːldəɹbɹʊk	kɔldɝbɹʊk	kɒldəbɹʊk	kældɚbɹʊk	compound	calder|brook	0.2222222222222222	0.2222222222222222	0.3333333333333333	kɔldəɹbɹʊk	kɔldəbɹʊk	0.0	0.1111111111111111
Caliban	kælɪbæn	kælibæn	kalɪbən	kæləbən	compound	cali|ban	0.14285714285714285	0.2857142857142857	0.2857142857142857	kælɪbæn	kælɪbæn	0.0	0.0
Callistonian	kælɪstoʊniən	kælɪstəʊniən	kalɪstəʊniən	kælɪstəʊniən	compound	callis|tonian	0.0	0.08333333333333333	0.0	kælɪstəʊniən	kælɪstəʊniən	0.0	0.0
Caltech	kæltɛk	kæltɛk	kɒltɛk	kæltɛk	compound	cal|tech	0.0	0.16666666666666666	0.0	kæltək	kɒltɛk	0.16666666666666666	0.16666666666666666
Calypsoan	kælɪpsoʊən	kælɪpsəʊən	kalɪpsəʊn	kəlipsəʊən	compound	calypso|an	0.0	0.2222222222222222	0.2	kælɪpsəʊən	kælɪpsəʊn	0.0	0.1111111111111111
Cambois	kæməs	kæmbwɑ	kambwɑ	kæmbɔɪz	compound	cam|bois	0.5	0.6666666666666666	0.5714285714285714	kæmbwɑ	kæmbwɑ	0.5	0.5
Campbellton	kæmbəltən	kæmbəltʌn	kampbɛltən	kæmpbɛltən	compound	campbell|ton	0.1111111111111111	0.3	0.2	kæmbəltɒn	kæmpbɛltən	0.1111111111111111	0.2
Canadianise	kəneɪdiənaɪz	kəneɪdiənaɪz	kəneɪdiənaɪz	kæneɪdiənɪs	compound	canadian|ise	0.0	0.0	0.2727272727272727	kəneɪ.di.ən.aɪz	kəneɪdiənaɪz	0.2	0.0
Canara	kænəɹə	kænəɹɑ	kanɑɹə	kænɑɹə	compound	cana|ra	0.16666666666666666	0.3333333333333333	0.16666666666666666	kənɛəɹə	kænɑɹə	0.2857142857142857	0.16666666666666666
Candian	kændɪən	kændiən	kandiən	kændiən	compound	candia|n	0.14285714285714285	0.2857142857142857	0.14285714285714285	kænədiən	kændiən	0.25	0.14285714285714285
Carbonear	kɑɹbəniɚ	kɑɹbəʊnɑɹ	kɑbəʊnɑ	kɑɹbəʊnɚ	compound	carbone|ar	0.3333333333333333	0.5714285714285714	0.25	kɑɹbəniəɹ	kɑbəʊniə	0.2222222222222222	0.375
Carriacou	kæɹəkuː	kɑɹiəku	kaɹɪaku	kɛɹiəkəʊ	compound	carr|ia|cou	0.2857142857142857	0.42857142857142855	0.5	kɑɹiɑku	kæɹɪəku	0.42857142857142855	0.14285714285714285
Carrickfergus	kæɹɪkfɜːɹɡəs	kɛɹɪkfɝɡəs	kaɹɪkfəɡəs	kɛɹɪkfɚɡəs	compound	carrick|fergus	0.3	0.3	0.3	kæɹɪkfəɹɡəs	kæɹɪkfɜɡəs	0.09090909090909091	0.1
Casamance	kæzəmæns	kɑsəmæns	kasaməns	kæsəməns	compound	casa|mance	0.25	0.5	0.25	kəzəmæns	kæzəməns	0.125	0.125
Caucasity	kɔːkæsɪti	kəkæsɪti	kɔkasɪti	kɔkəsɪti	compound	cau|cas|ity	0.125	0.125	0.125	kɔkəsɪti	kɔkæsɪti	0.125	0.0
Celbridge	sɛlbɹɪdʒ	sɛlbɹɪdʒ	sɛlbɹɪdʒ	sɛlbɹɪdʒ	compound	cel|bridge	0.0	0.0	0.0	sɛlbɹɪd͡ʒ	sɛlbɹɪdʒ	0.1111111111111111	0.0
Chagatai	tʃɑːɡətaɪ	tʃɑgətaɪ	tʃaɡətaɪ	tʃæɡəteɪ	compound	chaga|tai	0.125	0.125	0.25	tʃəɡətaɪ	tʃæɡətaɪ	0.125	0.125
Chalcidice	kælsɪdɪsi	kalsɪdaɪs	tʃalsɪdɪs	tʃælsɪdɪs	compound	chalcid|ice	0.3333333333333333	0.4444444444444444	0.3333333333333333	kælsidɪs	tʃælsɪdɪs	0.25	0.3333333333333333
Chambersian	tʃeɪmbɜːɹziən	tʃeɪmbɝziən	tʃeɪmbəsiən	tʃæmbɚʃən	compound	chambers|ian	0.18181818181818182	0.2727272727272727	0.6666666666666666	t͡ʃæmbəɹsiən	tʃæmbɜʃən	0.4166666666666667	0.5555555555555556
Changbai	tʃæŋbaɪ	tʃæŋbaɪ	tʃaŋbaɪ	tʃæŋbeɪ	compound	chang|bai	0.0	0.14285714285714285	0.14285714285714285	tʃɑŋbaɪ	tʃæŋbaɪ	0.14285714285714285	0.0
Changde	tʃæŋdi	tʃæŋdə	tʃaŋd	tʃæŋd	compound	chang|de	0.16666666666666666	0.4	0.2	tʃɑŋdeɪ	tʃæŋd	0.42857142857142855	0.2
Changfeng	tʃæŋfɛŋ	tʃæŋfɛŋ	tʃaŋfɛŋ	tʃæŋfɛŋ	compound	chang|feng	0.0	0.14285714285714285	0.0	t͡ʃɑŋfɛŋ	tʃæŋfɛŋ	0.25	0.0
Changhai	tʃæŋhaɪ	tʃæŋhaɪ	tʃaŋhaɪ	tʃæŋheɪ	compound	chang|hai	0.0	0.14285714285714285	0.14285714285714285	tʃæŋhaɪ	tʃæŋhaɪ	0.0	0.0
Changhua	tʃæŋhwɑ	tʃæŋhuə	tʃaŋhjuə	tʃæŋhuə	compound	chang|hua	0.2857142857142857	0.5	0.2857142857142857	tʃɑŋɡwɑ	tʃæŋhjuə	0.2857142857142857	0.375
Changi	tʃæŋi	tʃæŋaɪ	tʃaŋɡi	tʃændʒi	compound	chang|i	0.3333333333333333	0.3333333333333333	0.42857142857142855	tʃɑŋi	tʃæŋaɪ	0.2	0.3333333333333333
Changji	tʃæŋdʒiː	tʃæŋdʒi	tʃaŋdʒi	tʃæŋdʒi	compound	chang|ji	0.0	0.14285714285714285	0.0	t͡ʃɑŋd͡ʒi	tʃæŋdʒi	0.3333333333333333	0.0
Changle	tʃæŋlʌ	tʃæŋlə	tʃaŋɡəl	tʃæŋɡəl	compound	chang|le	0.16666666666666666	0.5714285714285714	0.42857142857142855	tʃæŋɡəl	tʃæŋɡəl	0.42857142857142855	0.42857142857142855
Changning	tʃæŋnɪŋ	tʃæŋnɪŋ	tʃaŋnɪŋ	tʃæŋnɪŋ	compound	chang|ning	0.0	0.14285714285714285	0.0	tʃɑŋnɪŋ	tʃæŋnɪŋ	0.14285714285714285	0.0
Changping	tʃɑŋpɪŋ	tʃæŋpɪŋ	tʃaŋpɪŋ	tʃæŋpɪŋ	compound	chang|ping	0.14285714285714285	0.14285714285714285	0.14285714285714285	t͡ʃæŋpɪŋ	tʃæŋpɪŋ	0.25	0.14285714285714285
Changshu	tʃæŋʃu	tʃæŋʃu	tʃaŋʃu	tʃæŋʃu	compound	chang|shu	0.0	0.16666666666666666	0.0	tʃɑŋʃu	tʃæŋʃu	0.16666666666666666	0.0
Changwu	tʃæŋwu	tʃæŋwu	tʃaŋwu	tʃæŋwu	compound	chang|wu	0.0	0.16666666666666666	0.0	t͡ʃɑŋwu	tʃæŋwu	0.2857142857142857	0.0
Changxing	tʃæŋʃɪŋ	tʃæŋʃɪŋ	tʃaŋksɪŋ	tʃæŋɡksɪŋ	compound	chang|xing	0.0	0.375	0.3333333333333333	tʃɑŋʃɪŋ	tʃæŋksɪŋ	0.14285714285714285	0.25
Changyang	tʃæŋjæŋ	tʃæŋjæŋ	tʃaŋjaŋ	tʃændʒiæŋ	compound	chang|yang	0.0	0.2857142857142857	0.4444444444444444	tʃɑŋjɑŋ	tʃæŋɡjæŋ	0.2857142857142857	0.125
Changyuan	tʃæŋwɑn	tʃæŋjuən	tʃaŋjuən	tʃændʒjuən	compound	chang|yuan	0.375	0.5	0.6	t͡ʃɑŋd͡ʒuɑn	tʃæŋɡjuən	0.5454545454545454	0.4444444444444444
Changzhi	tʃæŋdʒiː	tʃæŋdʒi	tʃaŋʒaɪ	tʃændʒi	compound	chang|zhi	0.0	0.5714285714285714	0.14285714285714285	t͡ʃɑŋd͡ʒi	tʃæŋʒi	0.3333333333333333	0.16666666666666666
Chanhe	tʃænhʌ	tʃænhi	tʃanh	tʃænh	compound	chan|he	0.16666666666666666	0.4	0.2	t͡ʃæni	tʃænh	0.5	0.2
Chaoyang	tʃaʊjæŋ	tʃəjæŋ	keɪɔɪaŋ	tʃeɪjɑŋ	compound	chao|yang	0.0	0.8571428571428571	0.42857142857142855	tʃəjæŋ	tʃeɪæŋ	0.0	0.3333333333333333
Charonean	kæɹəniːən	kɛɹəniən	tʃaɹəʊniən	tʃɑɹəʊnən	compound	charon|ean	0.125	0.4	0.5555555555555556	kæɹəniən	kæɹəʊniən	0.0	0.1111111111111111
Charontian	kəɹɒntɪən	kɛɹəntjɑn	tʃaɹɒnʃən	tʃɑɹɑnʃən	compound	charon|tian	0.4444444444444444	0.5555555555555556	0.6666666666666666	kəɹɒntiən	kæɹɒnʃən	0.1111111111111111	0.375
Cheam	tʃiːm	tʃim	tʃim	tʃim	compound	chea|m	0.0	0.0	0.0	t͡ʃim	tʃim	0.2	0.0
Chels	tʃɛls	tʃɛlz	tʃɛlz	tʃɛlz	compound	ch|els	0.2	0.2	0.2	tʃɛlz	tʃɛlz	0.2	0.2
Cheng'an	tʃɛŋɑn	tʃɛŋən	tʃɛŋən	tʃɛŋzən	compound	cheng|an	0.16666666666666666	0.16666666666666666	0.2857142857142857	tʃɛŋɡɑn	tʃɛŋən	0.14285714285714285	0.16666666666666666
Chengcheng	tʃæŋtʃæŋ	tʃɛŋtʃɛŋ	tʃɛŋtʃɛŋ	tʃɛŋtʃɪŋ	compound	cheng|cheng	0.25	0.25	0.25	tʃɛŋtʃɛŋ	tʃɛŋtʃɛŋ	0.25	0.25
Chengde	tʃɛŋdə	tʃɛŋdə	tʃɛŋd	tʃɛŋd	compound	cheng|de	0.0	0.2	0.2	tʃɛŋdeɪ	tʃɛŋd	0.2857142857142857	0.2
Chenggu	tʃɛŋɡu	tʃɛŋɡu	tʃɛŋɡu	tʃɛŋɡu	compound	cheng|gu	0.0	0.0	0.0	tʃɛŋɡu	tʃɛŋɡu	0.0	0.0
Chengzhong	tʃʌŋdʒɒŋ	tʃɛŋʒɒŋ	tʃɛŋʒɒŋ	tʃɛŋzɑŋ	compound	cheng|zhong	0.2857142857142857	0.2857142857142857	0.5714285714285714	t͡ʃɛŋd͡ʒəʊ	tʃɛŋʒɒŋ	0.5	0.2857142857142857
Cherine	ʃɪɹiːn	ʃɛɹini	tʃɛɹin	tʃɚin	compound	cheri|ne	0.3333333333333333	0.3333333333333333	0.6	ʃəɹin	kɛɹɪn	0.2	0.6
Chicanx	tʃɪkæŋks	tʃikənks	ʃɪkeɪŋks	tʃɪkənz	compound	chica|n|x	0.375	0.375	0.5714285714285714	ʃɪkæŋks	tʃɪkæŋks	0.14285714285714285	0.0
Chinaboy	tʃaɪnəbɔɪ	tʃaɪnəbɔɪ	tʃaɪnəbɔɪ	tʃɪnəbɔɪ	compound	china|boy	0.0	0.0	0.125	t͡ʃaɪnəbɔɪ	tʃaɪnəbɔɪ	0.1	0.0
Chinkland	tʃɪŋklænd	tʃɪŋklænd	tʃɪŋklənd	tʃɪŋklənd	compound	chink|land	0.0	0.1111111111111111	0.1111111111111111	t͡ʃɪŋklənd	tʃɪŋklənd	0.2	0.1111111111111111
Chișinău	kɪʃɪnaʊ	kɪʃɪnə	tʃɪsɪnə	tʃaɪɪnu	compound	[]	0.0	0.42857142857142855	0.7142857142857143	t͡ʃɪʃinəwə	tʃɪʃɪnɛw	0.6	0.5
Chongyang	tʃɔŋjæŋ	tʃɔŋjæŋ	tʃəŋjaŋ	tʃɑndʒiæŋ	compound	chong|yang	0.0	0.2857142857142857	0.5555555555555556	tʃɔŋjæŋ	tʃɒŋɡjæŋ	0.0	0.25
Chorasmia	kəɹæzmiə	kɔɹəzmiə	kɔɹazmiə	tʃɔɹæsmiə	compound	chora|s|mia	0.25	0.25	0.4444444444444444	kəɹæzmiə	kəɹæzmiə	0.0	0.0
Chrishall	kɹɪshɔːl	kɹɪshɔl	kɹɪʃɔl	kɹɪʃəl	compound	chris|hall	0.0	0.3333333333333333	0.5	kɹɪshɔl	kɹɪʃɔl	0.0	0.3333333333333333
Christianism	kɹɪstʃənɪzm	kɹɪstʃənɪzəm	kɹɪstʃnɪzəm	kɹɪstiənɪzəm	compound	christian|ism	0.08333333333333333	0.18181818181818182	0.16666666666666666	kɹɪstʃənɪzəm	kɹɪstʃənɪzəm	0.08333333333333333	0.08333333333333333
Chunhua	tʃuːnhwɑː	tʃənhuə	tʃʌnhjuə	tʃʌnhuə	compound	chun|hua	0.42857142857142855	0.5	0.42857142857142855	tʃʊŋhjuə	tʃʌnhjuə	0.625	0.5
Chwezi	tʃweɪzi	tʃwizi	sieɪtʃwɛzi	tʃwɛzi	compound	ch|we|zi	0.3333333333333333	0.6	0.3333333333333333	t͡ʃwɛzi	tʃwizi	0.42857142857142855	0.3333333333333333
Chéticamp	ʃɛtɪkæmp	ʃɛtɪkæmp	ʃeɪtɪkamp	tʃɪtɪkəmp	compound	[]	0.0	0.3333333333333333	0.3333333333333333	t͡ʃɛtɪkæmp	tʃeɪtɪkæmp	0.2	0.3
Cimbom	dʒimbom	siaɪmbɑm	sɪmbəm	sɪmbəm	compound	ci|m|bom	0.625	0.6666666666666666	0.6666666666666666	t͡ʃɪmbəm	sɪmbɒm	0.625	0.6666666666666666
Citian	sɪtiən	sɪtiən	sɪʃən	sɪʃən	compound	citi|an	0.0	0.4	0.4	sɪtiən	sɪʃən	0.0	0.4
Clarenville	klæɹənvɪl	klæɹənvɪl	klaɹənvɪl	klɛɹənvɪl	compound	claren|ville	0.0	0.1111111111111111	0.1111111111111111	klæɹənvɪl	kleəɹənvɪl	0.0	0.2
Clarry	klæɹi	klɑɹi	klaɹi	klɛɹi	compound	clar|ry	0.2	0.2	0.2	klæɹi	klæɹi	0.0	0.0
Clausewitz	klɔːzəwɪts	klɔzwɪts	klɔswɪts	klɔswɪts	compound	clause|witz	0.125	0.25	0.25	klɔzəwɪts	klɔswɪts	0.0	0.25
Clevedon	kliːvdən	klivdɒn	klɛvɛdən	klɛvdən	compound	cleve|don	0.14285714285714285	0.25	0.14285714285714285	klɪvədən	klɛvɪdən	0.25	0.25
Cobh	kəʊv	kɒbh	kɒb	kɑb	compound	cob|h	0.75	1.0	1.0	kɒbh	kɒb	0.75	1.0
Cockermouth	kɒkəɹməθ	kɒkəməθ	kɒkəməθ	kɑkɚməθ	compound	cocker|mouth	0.14285714285714285	0.14285714285714285	0.42857142857142855	kɒkəɹməθ	kɒkəməθ	0.0	0.14285714285714285
Colac	kəʊlæk	kəʊləs	kɒlak	kəʊlək	compound	cola|c	0.3333333333333333	0.6	0.16666666666666666	kəʊlæk	kɒlæk	0.0	0.4
Complute	kɒmpluːt	kɑmplut	kəmplut	kəmplut	compound	comp|lute	0.14285714285714285	0.14285714285714285	0.14285714285714285	kəmplut	kəmplut	0.14285714285714285	0.14285714285714285
Conche	kɒntʃ	kɒntʃi	kəntʃɛ	kɑntʃ	compound	conch|e	0.16666666666666666	0.3333333333333333	0.2	kɒnt͡ʃeɪ	kɒntʃ	0.375	0.0
Connop	kɒnəp	kɒnɑp	kənɒp	kɑnəp	compound	conn|op	0.2	0.4	0.2	kɒnɒp	kənɒp	0.2	0.4
